date,open,high,low,close,volume
2026-02-16 22:25:00,1990.97,1991.68,1990.94,1990.96,195.4166
2026-02-16 22:26:00,1990.97,1991.12,1990.78,1990.81,114.9723
2026-02-16 22:27:00,1990.81,1990.95,1990.78,1990.79,59.2441
2026-02-16 22:28:00,1990.79,1991.84,1990.79,1991.43,51.0891
2026-02-16 22:29:00,1991.43,1993.58,1990.51,1993.58,181.2722
2026-02-16 22:30:00,1993.57,1993.57,1989.6,1990.09,163.7694
2026-02-16 22:31:00,1990.1,1990.43,1988.4,1988.99,116.2376
2026-02-16 22:32:00,1989.0,1990.89,1988.99,1990.88,83.2411
2026-02-16 22:33:00,1990.89,1995.2,1990.36,1994.82,915.2897
2026-02-16 22:34:00,1994.84,1995.3,1991.59,1992.28,793.974
2026-02-16 22:35:00,1992.27,1993.68,1992.27,1993.51,109.3338
2026-02-16 22:36:00,1993.5,1993.51,1991.84,1992.48,214.7748
2026-02-16 22:37:00,1992.47,1993.13,1990.5,1990.7,401.5911
2026-02-16 22:38:00,1990.71,1993.09,1990.71,1993.09,107.1265
2026-02-16 22:39:00,1993.09,1993.11,1991.72,1991.72,57.1691
2026-02-16 22:40:00,1991.72,1992.49,1989.94,1990.84,227.724
2026-02-16 22:41:00,1990.84,1992.13,1990.84,1991.66,37.4686
2026-02-16 22:42:00,1991.65,1991.66,1991.06,1991.06,53.2686
2026-02-16 22:43:00,1991.07,1992.14,1991.06,1991.43,119.7939
2026-02-16 22:44:00,1991.43,1991.44,1991.0,1991.0,12.9123
2026-02-16 22:45:00,1991.01,1991.01,1989.8,1990.12,118.1745
2026-02-16 22:46:00,1990.11,1990.11,1986.15,1988.23,287.2051
2026-02-16 22:47:00,1988.22,1988.54,1988.22,1988.54,43.9719
2026-02-16 22:48:00,1988.54,1991.58,1988.54,1991.58,61.6975
2026-02-16 22:49:00,1991.58,1991.9,1991.58,1991.9,29.2045
2026-02-16 22:50:00,1991.9,1991.9,1989.9,1989.9,75.6942
2026-02-16 22:51:00,1989.9,1989.9,1988.5,1988.51,31.2127
2026-02-16 22:52:00,1988.5,1988.65,1984.39,1987.04,496.7981
2026-02-16 22:53:00,1987.05,1991.2,1987.05,1989.58,501.3998
2026-02-16 22:54:00,1989.58,1991.11,1989.58,1991.11,65.9078
2026-02-16 22:55:00,1991.15,1991.45,1989.43,1991.24,314.9052
2026-02-16 22:56:00,1991.24,1993.9,1991.24,1991.37,222.7234
2026-02-16 22:57:00,1991.36,1991.36,1990.46,1991.02,47.3469
2026-02-16 22:58:00,1991.02,1991.02,1989.89,1990.14,51.8391
2026-02-16 22:59:00,1990.14,1991.49,1990.14,1990.19,96.3641
2026-02-16 23:00:00,1990.19,1992.23,1989.82,1990.48,162.6828
2026-02-16 23:01:00,1990.48,1991.72,1990.19,1991.39,72.4613
2026-02-16 23:02:00,1991.38,1991.39,1988.72,1989.34,106.2692
2026-02-16 23:03:00,1989.34,1991.28,1989.33,1990.94,185.0005
2026-02-16 23:04:00,1990.95,1993.99,1990.94,1993.99,174.3172
2026-02-16 23:05:00,1993.99,1995.69,1992.9,1994.61,343.413
2026-02-16 23:06:00,1994.6,1994.6,1993.01,1993.01,120.0141
2026-02-16 23:07:00,1993.0,1995.71,1992.19,1995.55,181.9482
2026-02-16 23:08:00,1995.54,1996.08,1995.15,1995.96,83.1614
2026-02-16 23:09:00,1995.96,1996.16,1994.07,1994.07,131.5695
2026-02-16 23:10:00,1994.06,1995.25,1993.62,1994.74,173.084
2026-02-16 23:11:00,1994.74,1996.01,1994.62,1995.07,75.3762
2026-02-16 23:12:00,1995.07,1997.97,1995.07,1996.5,103.3144
2026-02-16 23:13:00,1996.51,1997.5,1996.29,1996.41,83.0643
2026-02-16 23:14:00,1996.41,1996.63,1996.09,1996.36,86.4571
2026-02-16 23:15:00,1996.35,1998.82,1996.09,1998.41,277.4997
2026-02-16 23:16:00,1998.41,1999.99,1995.24,1995.25,195.0133
2026-02-16 23:17:00,1995.25,1996.13,1993.75,1994.15,459.0643
2026-02-16 23:18:00,1994.16,1994.67,1993.92,1994.67,87.7731
2026-02-16 23:19:00,1994.67,1996.58,1994.52,1996.58,86.5925
2026-02-16 23:20:00,1996.57,1996.57,1995.38,1995.63,130.6169
2026-02-16 23:21:00,1995.63,1997.12,1995.62,1996.79,151.4688
2026-02-16 23:22:00,1996.8,1997.87,1996.78,1997.28,164.3014
2026-02-16 23:23:00,1997.28,1997.28,1996.24,1996.25,96.3551
2026-02-16 23:24:00,1996.25,1998.3,1995.94,1998.3,224.3956
2026-02-16 23:25:00,1998.29,1998.85,1997.1,1997.11,117.677
2026-02-16 23:26:00,1997.11,1998.3,1997.11,1997.68,90.6111
2026-02-16 23:27:00,1997.69,1997.69,1995.2,1995.2,85.1581
2026-02-16 23:28:00,1995.2,1995.7,1995.01,1995.38,98.0014
2026-02-16 23:29:00,1995.39,1995.45,1995.32,1995.45,71.5829
2026-02-16 23:30:00,1995.45,1996.95,1995.45,1996.86,168.465
2026-02-16 23:31:00,1996.86,1997.45,1996.01,1997.38,71.4912
2026-02-16 23:32:00,1997.38,1997.38,1995.98,1996.67,257.4518
2026-02-16 23:33:00,1996.67,1996.67,1995.01,1995.92,69.4392
2026-02-16 23:34:00,1995.91,1995.91,1993.58,1993.81,226.3071
2026-02-16 23:35:00,1993.81,1994.58,1993.79,1994.2,61.9972
2026-02-16 23:36:00,1994.2,1994.21,1992.91,1993.96,150.543
2026-02-16 23:37:00,1993.97,1995.13,1993.97,1994.91,81.1692
2026-02-16 23:38:00,1994.91,1995.98,1994.57,1995.98,112.0523
2026-02-16 23:39:00,1995.97,1996.56,1995.43,1996.34,62.2434
2026-02-16 23:40:00,1996.34,1996.35,1995.21,1995.76,57.3106
2026-02-16 23:41:00,1995.76,1996.9,1995.76,1996.04,46.5514
2026-02-16 23:42:00,1996.04,1996.53,1995.81,1995.82,123.2358
2026-02-16 23:43:00,1995.81,1997.08,1995.69,1996.49,264.2564
2026-02-16 23:44:00,1996.49,1996.49,1994.33,1994.41,103.6591
2026-02-16 23:45:00,1994.4,1996.78,1994.4,1996.78,133.822
2026-02-16 23:46:00,1996.77,1998.21,1996.77,1997.51,115.2757
